Unnamed: 0.1,Unnamed: 0_x,latitude,longitude,tp_mm,month,dataValue,tmean_C,d2m_C,evap_mm,pressure_hPa,Unnamed: 0_y,wellDepth
63,63,28.5,77.2,0.0,2020-08,46.74,28.743917,25.26,-2.3282719,974.7967,354,12.0
63,63,28.5,77.2,0.0,2020-08,46.74,28.743917,25.26,-2.3282719,974.7967,376,20.0
63,63,28.5,77.2,0.0,2020-08,46.74,28.743917,25.26,-2.3282719,974.7967,386,50.0
64,64,28.5,77.2,0.0,2020-08,30.04,28.743917,25.26,-2.3282719,974.7967,154,94.5
64,64,28.5,77.2,0.0,2020-08,30.04,28.743917,25.26,-2.3282719,974.7967,221,104.0
64,64,28.5,77.2,0.0,2020-08,30.04,28.743917,25.26,-2.3282719,974.7967,354,12.0
64,64,28.5,77.2,0.0,2020-08,30.04,28.743917,25.26,-2.3282719,974.7967,376,20.0
64,64,28.5,77.2,0.0,2020-08,30.04,28.743917,25.26,-2.3282719,974.7967,386,50.0
65,65,28.5,77.2,0.0,2020-08,2.96,28.743917,25.26,-2.3282719,974.7967,154,94.5
65,65,28.5,77.2,0.0,2020-08,2.96,28.743917,25.26,-2.3282719,974.7967,221,104.0
65,65,28.5,77.2,0.0,2020-08,2.96,28.743917,25.26,-2.3282719,974.7967,354,12.0
65,65,28.5,77.2,0.0,2020-08,2.96,28.743917,25.26,-2.3282719,974.7967,376,20.0
65,65,28.5,77.2,0.0,2020-08,2.96,28.743917,25.26,-2.3282719,974.7967,386,50.0
66,66,28.5,77.3,0.0,2020-08,7.83,28.709053,25.35,-2.267713,976.171,97,75.0
66,66,28.5,77.3,0.0,2020-08,7.83,28.709053,25.35,-2.267713,976.171,334,45.0
67,67,28.5,77.3,0.0,2020-08,10.16,28.709053,25.35,-2.267713,976.171,97,75.0
67,67,28.5,77.3,0.0,2020-08,10.16,28.709053,25.35,-2.267713,976.171,334,45.0
68,68,28.4,77.1,0.0,2020-08,41.64,28.69048,25.06,-2.3285568,971.7359,37,100.0
68,68,28.4,77.1,0.0,2020-08,41.64,28.69048,25.06,-2.3285568,971.7359,46,82.0
68,68,28.4,77.1,0.0,2020-08,41.64,28.69048,25.06,-2.3285568,971.7359,69,90.0
69,69,28.4,77.1,0.0,2020-08,63.97,28.69048,25.06,-2.3285568,971.7359,37,100.0
69,69,28.4,77.1,0.0,2020-08,63.97,28.69048,25.06,-2.3285568,971.7359,46,82.0
69,69,28.4,77.1,0.0,2020-08,63.97,28.69048,25.06,-2.3285568,971.7359,69,90.0
70,70,28.4,77.1,0.0,2020-08,62.66,28.69048,25.06,-2.3285568,971.7359,37,100.0
70,70,28.4,77.1,0.0,2020-08,62.66,28.69048,25.06,-2.3285568,971.7359,46,82.0
70,70,28.4,77.1,0.0,2020-08,62.66,28.69048,25.06,-2.3285568,971.7359,69,90.0
71,71,28.4,77.2,0.0,2020-08,9.3,28.7268,25.2,-2.2954,974.05273,8,35.0
71,71,28.4,77.2,0.0,2020-08,9.3,28.7268,25.2,-2.2954,974.05273,19,86.5
71,71,28.4,77.2,0.0,2020-08,9.3,28.7268,25.2,-2.2954,974.05273,78,150.0
72,72,28.4,77.2,0.0,2020-08,48.67,28.7268,25.2,-2.2954,974.05273,8,35.0
72,72,28.4,77.2,0.0,2020-08,48.67,28.7268,25.2,-2.2954,974.05273,19,86.5
72,72,28.4,77.2,0.0,2020-08,48.67,28.7268,25.2,-2.2954,974.05273,78,150.0
73,73,28.8,77.0,0.0,2020-11,3.09,18.614126,10.16,-0.44025198,991.60175,1185,8.6
73,73,28.8,77.0,0.0,2020-11,3.09,18.614126,10.16,-0.44025198,991.60175,1228,47.0
74,74,28.8,77.0,0.0,2020-11,3.74,18.614126,10.16,-0.44025198,991.60175,1185,8.6
74,74,28.8,77.0,0.0,2020-11,3.74,18.614126,10.16,-0.44025198,991.60175,1228,47.0
75,75,28.8,77.0,0.0,2020-11,25.11,18.614126,10.16,-0.44025198,991.60175,1185,8.6
75,75,28.8,77.0,0.0,2020-11,25.11,18.614126,10.16,-0.44025198,991.60175,1228,47.0
76,76,28.8,77.1,0.0,2020-11,13.04,18.54206,10.28,-0.51954514,991.52246,1112,200.0
76,76,28.8,77.1,0.0,2020-11,13.04,18.54206,10.28,-0.51954514,991.52246,1124,65.0
76,76,28.8,77.1,0.0,2020-11,13.04,18.54206,10.28,-0.51954514,991.52246,1137,70.0
76,76,28.8,77.1,0.0,2020-11,13.04,18.54206,10.28,-0.51954514,991.52246,1256,101.0
77,77,28.8,77.2,0.0,2020-11,10.28,18.45833,10.37,-0.54773057,991.2062,1168,85.0
78,78,28.8,77.2,0.0,2020-11,8.97,18.45833,10.37,-0.54773057,991.2062,1168,85.0
79,79,28.8,77.2,0.0,2020-11,9.76,18.45833,10.37,-0.54773057,991.2062,1168,85.0
80,80,28.8,77.2,0.0,2020-11,12.7,18.45833,10.37,-0.54773057,991.2062,1168,85.0
81,81,28.5,76.9,0.0,2020-11,2.37,19.191603,9.37,-0.48749763,992.2519,111,28.0
81,81,28.5,76.9,0.0,2020-11,2.37,19.191603,9.37,-0.48749763,992.2519,121,100.0
81,81,28.5,76.9,0.0,2020-11,2.37,19.191603,9.37,-0.48749763,992.2519,134,40.0
81,81,28.5,76.9,0.0,2020-11,2.37,19.191603,9.37,-0.48749763,992.2519,164,80.0
81,81,28.5,76.9,0.0,2020-11,2.37,19.191603,9.37,-0.48749763,992.2519,182,15.0
81,81,28.5,76.9,0.0,2020-11,2.37,19.191603,9.37,-0.48749763,992.2519,199,100.0
82,82,28.5,76.9,0.0,2020-11,10.1,19.191603,9.37,-0.48749763,992.2519,111,28.0
82,82,28.5,76.9,0.0,2020-11,10.1,19.191603,9.37,-0.48749763,992.2519,121,100.0
82,82,28.5,76.9,0.0,2020-11,10.1,19.191603,9.37,-0.48749763,992.2519,134,40.0
82,82,28.5,76.9,0.0,2020-11,10.1,19.191603,9.37,-0.48749763,992.2519,164,80.0
82,82,28.5,76.9,0.0,2020-11,10.1,19.191603,9.37,-0.48749763,992.2519,182,15.0
82,82,28.5,76.9,0.0,2020-11,10.1,19.191603,9.37,-0.48749763,992.2519,199,100.0
83,83,28.5,76.9,0.0,2020-11,9.92,19.191603,9.37,-0.48749763,992.2519,111,28.0
83,83,28.5,76.9,0.0,2020-11,9.92,19.191603,9.37,-0.48749763,992.2519,121,100.0
83,83,28.5,76.9,0.0,2020-11,9.92,19.191603,9.37,-0.48749763,992.2519,134,40.0
83,83,28.5,76.9,0.0,2020-11,9.92,19.191603,9.37,-0.48749763,992.2519,164,80.0
83,83,28.5,76.9,0.0,2020-11,9.92,19.191603,9.37,-0.48749763,992.2519,182,15.0
83,83,28.5,76.9,0.0,2020-11,9.92,19.191603,9.37,-0.48749763,992.2519,199,100.0
84,84,28.5,76.9,0.0,2020-11,2.87,19.191603,9.37,-0.48749763,992.2519,111,28.0
84,84,28.5,76.9,0.0,2020-11,2.87,19.191603,9.37,-0.48749763,992.2519,121,100.0
84,84,28.5,76.9,0.0,2020-11,2.87,19.191603,9.37,-0.48749763,992.2519,134,40.0
84,84,28.5,76.9,0.0,2020-11,2.87,19.191603,9.37,-0.48749763,992.2519,164,80.0
84,84,28.5,76.9,0.0,2020-11,2.87,19.191603,9.37,-0.48749763,992.2519,182,15.0
84,84,28.5,76.9,0.0,2020-11,2.87,19.191603,9.37,-0.48749763,992.2519,199,100.0
85,85,28.5,76.9,0.0,2020-11,2.47,19.191603,9.37,-0.48749763,992.2519,111,28.0
85,85,28.5,76.9,0.0,2020-11,2.47,19.191603,9.37,-0.48749763,992.2519,121,100.0
85,85,28.5,76.9,0.0,2020-11,2.47,19.191603,9.37,-0.48749763,992.2519,134,40.0
85,85,28.5,76.9,0.0,2020-11,2.47,19.191603,9.37,-0.48749763,992.2519,164,80.0
85,85,28.5,76.9,0.0,2020-11,2.47,19.191603,9.37,-0.48749763,992.2519,182,15.0
85,85,28.5,76.9,0.0,2020-11,2.47,19.191603,9.37,-0.48749763,992.2519,199,100.0
86,86,28.5,76.9,0.0,2020-11,13.84,19.191603,9.37,-0.48749763,992.2519,111,28.0
86,86,28.5,76.9,0.0,2020-11,13.84,19.191603,9.37,-0.48749763,992.2519,121,100.0
86,86,28.5,76.9,0.0,2020-11,13.84,19.191603,9.37,-0.48749763,992.2519,134,40.0
86,86,28.5,76.9,0.0,2020-11,13.84,19.191603,9.37,-0.48749763,992.2519,164,80.0
86,86,28.5,76.9,0.0,2020-11,13.84,19.191603,9.37,-0.48749763,992.2519,182,15.0
86,86,28.5,76.9,0.0,2020-11,13.84,19.191603,9.37,-0.48749763,992.2519,199,100.0
87,87,28.5,77.0,0.0,2020-11,18.4,19.09624,9.44,-0.52540284,990.8177,273,105.0
87,87,28.5,77.0,0.0,2020-11,18.4,19.09624,9.44,-0.52540284,990.8177,317,125.0
88,88,28.5,77.0,0.0,2020-11,22.08,19.09624,9.44,-0.52540284,990.8177,273,105.0
88,88,28.5,77.0,0.0,2020-11,22.08,19.09624,9.44,-0.52540284,990.8177,317,125.0
89,89,28.5,77.1,0.0,2020-11,19.25,19.058445,9.49,-0.5485191,989.69775,88,55.0
89,89,28.5,77.1,0.0,2020-11,19.25,19.058445,9.49,-0.5485191,989.69775,172,100.0
89,89,28.5,77.1,0.0,2020-11,19.25,19.058445,9.49,-0.5485191,989.69775,190,20.0
89,89,28.5,77.1,0.0,2020-11,19.25,19.058445,9.49,-0.5485191,989.69775,288,65.0
89,89,28.5,77.1,0.0,2020-11,19.25,19.058445,9.49,-0.5485191,989.69775,345,43.0
90,90,28.5,77.1,0.0,2020-11,16.4,19.058445,9.49,-0.5485191,989.69775,88,55.0
90,90,28.5,77.1,0.0,2020-11,16.4,19.058445,9.49,-0.5485191,989.69775,172,100.0
90,90,28.5,77.1,0.0,2020-11,16.4,19.058445,9.49,-0.5485191,989.69775,190,20.0
90,90,28.5,77.1,0.0,2020-11,16.4,19.058445,9.49,-0.5485191,989.69775,288,65.0
90,90,28.5,77.1,0.0,2020-11,16.4,19.058445,9.49,-0.5485191,989.69775,345,43.0
91,91,28.5,77.1,0.0,2020-11,4.58,19.058445,9.49,-0.5485191,989.69775,88,55.0
91,91,28.5,77.1,0.0,2020-11,4.58,19.058445,9.49,-0.5485191,989.69775,172,100.0
91,91,28.5,77.1,0.0,2020-11,4.58,19.058445,9.49,-0.5485191,989.69775,190,20.0
91,91,28.5,77.1,0.0,2020-11,4.58,19.058445,9.49,-0.5485191,989.69775,288,65.0
91,91,28.5,77.1,0.0,2020-11,4.58,19.058445,9.49,-0.5485191,989.69775,345,43.0
92,92,28.5,77.1,0.0,2020-11,48.0,19.058445,9.49,-0.5485191,989.69775,88,55.0
92,92,28.5,77.1,0.0,2020-11,48.0,19.058445,9.49,-0.5485191,989.69775,172,100.0
92,92,28.5,77.1,0.0,2020-11,48.0,19.058445,9.49,-0.5485191,989.69775,190,20.0
92,92,28.5,77.1,0.0,2020-11,48.0,19.058445,9.49,-0.5485191,989.69775,288,65.0
92,92,28.5,77.1,0.0,2020-11,48.0,19.058445,9.49,-0.5485191,989.69775,345,43.0
93,93,28.5,77.1,0.0,2020-11,32.9,19.058445,9.49,-0.5485191,989.69775,88,55.0
93,93,28.5,77.1,0.0,2020-11,32.9,19.058445,9.49,-0.5485191,989.69775,172,100.0
93,93,28.5,77.1,0.0,2020-11,32.9,19.058445,9.49,-0.5485191,989.69775,190,20.0
93,93,28.5,77.1,0.0,2020-11,32.9,19.058445,9.49,-0.5485191,989.69775,288,65.0
93,93,28.5,77.1,0.0,2020-11,32.9,19.058445,9.49,-0.5485191,989.69775,345,43.0
94,94,28.5,77.2,0.0,2020-11,53.01,18.975176,9.69,-0.6819546,990.7806,222,104.0
94,94,28.5,77.2,0.0,2020-11,53.01,18.975176,9.69,-0.6819546,990.7806,355,12.0
94,94,28.5,77.2,0.0,2020-11,53.01,18.975176,9.69,-0.6819546,990.7806,377,20.0
94,94,28.5,77.2,0.0,2020-11,53.01,18.975176,9.69,-0.6819546,990.7806,387,50.0
95,95,28.5,77.2,0.0,2020-11,30.75,18.975176,9.69,-0.6819546,990.7806,222,104.0
95,95,28.5,77.2,0.0,2020-11,30.75,18.975176,9.69,-0.6819546,990.7806,355,12.0
95,95,28.5,77.2,0.0,2020-11,30.75,18.975176,9.69,-0.6819546,990.7806,377,20.0
95,95,28.5,77.2,0.0,2020-11,30.75,18.975176,9.69,-0.6819546,990.7806,387,50.0
96,96,28.5,77.2,0.0,2020-11,4.24,18.975176,9.69,-0.6819546,990.7806,222,104.0
96,96,28.5,77.2,0.0,2020-11,4.24,18.975176,9.69,-0.6819546,990.7806,355,12.0
96,96,28.5,77.2,0.0,2020-11,4.24,18.975176,9.69,-0.6819546,990.7806,377,20.0
96,96,28.5,77.2,0.0,2020-11,4.24,18.975176,9.69,-0.6819546,990.7806,387,50.0
97,97,28.5,77.3,0.0,2020-11,9.47,18.85111,9.99,-0.5868924,992.1889,98,75.0
97,97,28.5,77.3,0.0,2020-11,9.47,18.85111,9.99,-0.5868924,992.1889,335,45.0
98,98,28.5,77.3,0.0,2020-11,11.0,18.85111,9.99,-0.5868924,992.1889,98,75.0
98,98,28.5,77.3,0.0,2020-11,11.0,18.85111,9.99,-0.5868924,992.1889,335,45.0
99,99,28.4,77.1,0.0,2020-11,42.76,19.154623,8.98,-0.506636,987.6007,38,100.0
99,99,28.4,77.1,0.0,2020-11,42.76,19.154623,8.98,-0.506636,987.6007,47,82.0
99,99,28.4,77.1,0.0,2020-11,42.76,19.154623,8.98,-0.506636,987.6007,70,90.0
100,100,28.4,77.1,0.0,2020-11,65.16,19.154623,8.98,-0.506636,987.6007,38,100.0
100,100,28.4,77.1,0.0,2020-11,65.16,19.154623,8.98,-0.506636,987.6007,47,82.0
100,100,28.4,77.1,0.0,2020-11,65.16,19.154623,8.98,-0.506636,987.6007,70,90.0
101,101,28.4,77.1,0.0,2020-11,63.75,19.154623,8.98,-0.506636,987.6007,38,100.0
101,101,28.4,77.1,0.0,2020-11,63.75,19.154623,8.98,-0.506636,987.6007,47,82.0
101,101,28.4,77.1,0.0,2020-11,63.75,19.154623,8.98,-0.506636,987.6007,70,90.0
102,102,28.4,77.2,0.0,2020-11,21.01,19.13992,9.37,-0.5826235,990.0029,9,35.0
102,102,28.4,77.2,0.0,2020-11,21.01,19.13992,9.37,-0.5826235,990.0029,20,86.5
102,102,28.4,77.2,0.0,2020-11,21.01,19.13992,9.37,-0.5826235,990.0029,79,150.0
103,103,28.4,77.2,0.0,2020-11,49.25,19.13992,9.37,-0.5826235,990.0029,9,35.0
103,103,28.4,77.2,0.0,2020-11,49.25,19.13992,9.37,-0.5826235,990.0029,20,86.5
103,103,28.4,77.2,0.0,2020-11,49.25,19.13992,9.37,-0.5826235,990.0029,79,150.0
104,104,28.8,77.0,0.0,2021-01,1.96,13.433441,9.04,-0.74569595,990.87054,1194,50.0
104,104,28.8,77.0,0.0,2021-01,1.96,13.433441,9.04,-0.74569595,990.87054,1229,47.0
105,105,28.8,77.0,0.0,2021-01,1.92,13.433441,9.04,-0.74569595,990.87054,1194,50.0
105,105,28.8,77.0,0.0,2021-01,1.92,13.433441,9.04,-0.74569595,990.87054,1229,47.0
106,106,28.8,77.0,0.0,2021-01,23.54,13.433441,9.04,-0.74569595,990.87054,1194,50.0
106,106,28.8,77.0,0.0,2021-01,23.54,13.433441,9.04,-0.74569595,990.87054,1229,47.0
107,107,28.8,77.1,0.0,2021-01,11.42,13.440136,9.1,-0.76783514,990.7909,1113,200.0
107,107,28.8,77.1,0.0,2021-01,11.42,13.440136,9.1,-0.76783514,990.7909,1125,65.0
107,107,28.8,77.1,0.0,2021-01,11.42,13.440136,9.1,-0.76783514,990.7909,1138,80.0
107,107,28.8,77.1,0.0,2021-01,11.42,13.440136,9.1,-0.76783514,990.7909,1257,101.0
108,108,28.8,77.2,0.0,2021-01,8.97,13.467385,9.13,-0.73733085,990.46674,1169,85.0
109,109,28.8,77.2,0.0,2021-01,7.59,13.467385,9.13,-0.73733085,990.46674,1169,85.0
110,110,28.8,77.2,0.0,2021-01,8.05,13.467385,9.13,-0.73733085,990.46674,1169,85.0
111,111,28.8,77.2,0.0,2021-01,11.52,13.467385,9.13,-0.73733085,990.46674,1169,85.0
112,112,28.5,76.9,0.0,2021-01,1.37,13.713296,8.75,-0.7089955,991.5438,112,28.0
112,112,28.5,76.9,0.0,2021-01,1.37,13.713296,8.75,-0.7089955,991.5438,122,100.0
112,112,28.5,76.9,0.0,2021-01,1.37,13.713296,8.75,-0.7089955,991.5438,135,40.0
112,112,28.5,76.9,0.0,2021-01,1.37,13.713296,8.75,-0.7089955,991.5438,165,80.0
112,112,28.5,76.9,0.0,2021-01,1.37,13.713296,8.75,-0.7089955,991.5438,183,15.0
112,112,28.5,76.9,0.0,2021-01,1.37,13.713296,8.75,-0.7089955,991.5438,200,100.0
113,113,28.5,76.9,0.0,2021-01,8.56,13.713296,8.75,-0.7089955,991.5438,112,28.0
113,113,28.5,76.9,0.0,2021-01,8.56,13.713296,8.75,-0.7089955,991.5438,122,100.0
113,113,28.5,76.9,0.0,2021-01,8.56,13.713296,8.75,-0.7089955,991.5438,135,40.0
113,113,28.5,76.9,0.0,2021-01,8.56,13.713296,8.75,-0.7089955,991.5438,165,80.0
113,113,28.5,76.9,0.0,2021-01,8.56,13.713296,8.75,-0.7089955,991.5438,183,15.0
113,113,28.5,76.9,0.0,2021-01,8.56,13.713296,8.75,-0.7089955,991.5438,200,100.0
114,114,28.5,76.9,0.0,2021-01,8.46,13.713296,8.75,-0.7089955,991.5438,112,28.0
114,114,28.5,76.9,0.0,2021-01,8.46,13.713296,8.75,-0.7089955,991.5438,122,100.0
114,114,28.5,76.9,0.0,2021-01,8.46,13.713296,8.75,-0.7089955,991.5438,135,40.0
114,114,28.5,76.9,0.0,2021-01,8.46,13.713296,8.75,-0.7089955,991.5438,165,80.0
114,114,28.5,76.9,0.0,2021-01,8.46,13.713296,8.75,-0.7089955,991.5438,183,15.0
114,114,28.5,76.9,0.0,2021-01,8.46,13.713296,8.75,-0.7089955,991.5438,200,100.0
115,115,28.5,76.9,0.0,2021-01,3.38,13.713296,8.75,-0.7089955,991.5438,112,28.0
115,115,28.5,76.9,0.0,2021-01,3.38,13.713296,8.75,-0.7089955,991.5438,122,100.0
115,115,28.5,76.9,0.0,2021-01,3.38,13.713296,8.75,-0.7089955,991.5438,135,40.0
115,115,28.5,76.9,0.0,2021-01,3.38,13.713296,8.75,-0.7089955,991.5438,165,80.0
115,115,28.5,76.9,0.0,2021-01,3.38,13.713296,8.75,-0.7089955,991.5438,183,15.0
115,115,28.5,76.9,0.0,2021-01,3.38,13.713296,8.75,-0.7089955,991.5438,200,100.0
116,116,28.5,76.9,0.0,2021-01,1.53,13.713296,8.75,-0.7089955,991.5438,112,28.0
116,116,28.5,76.9,0.0,2021-01,1.53,13.713296,8.75,-0.7089955,991.5438,122,100.0
116,116,28.5,76.9,0.0,2021-01,1.53,13.713296,8.75,-0.7089955,991.5438,135,40.0
116,116,28.5,76.9,0.0,2021-01,1.53,13.713296,8.75,-0.7089955,991.5438,165,80.0
116,116,28.5,76.9,0.0,2021-01,1.53,13.713296,8.75,-0.7089955,991.5438,183,15.0
116,116,28.5,76.9,0.0,2021-01,1.53,13.713296,8.75,-0.7089955,991.5438,200,100.0
117,117,28.5,76.9,0.0,2021-01,13.68,13.713296,8.75,-0.7089955,991.5438,112,28.0
117,117,28.5,76.9,0.0,2021-01,13.68,13.713296,8.75,-0.7089955,991.5438,122,100.0
117,117,28.5,76.9,0.0,2021-01,13.68,13.713296,8.75,-0.7089955,991.5438,135,40.0
117,117,28.5,76.9,0.0,2021-01,13.68,13.713296,8.75,-0.7089955,991.5438,165,80.0
117,117,28.5,76.9,0.0,2021-01,13.68,13.713296,8.75,-0.7089955,991.5438,183,15.0
117,117,28.5,76.9,0.0,2021-01,13.68,13.713296,8.75,-0.7089955,991.5438,200,100.0
118,118,28.5,77.0,0.0,2021-01,11.91,13.698771,8.79,-0.7211724,990.08545,232,75.0
118,118,28.5,77.0,0.0,2021-01,11.91,13.698771,8.79,-0.7211724,990.08545,274,105.0
118,118,28.5,77.0,0.0,2021-01,11.91,13.698771,8.79,-0.7211724,990.08545,318,125.0
119,119,28.5,77.0,0.0,2021-01,17.43,13.698771,8.79,-0.7211724,990.08545,232,75.0
119,119,28.5,77.0,0.0,2021-01,17.43,13.698771,8.79,-0.7211724,990.08545,274,105.0
119,119,28.5,77.0,0.0,2021-01,17.43,13.698771,8.79,-0.7211724,990.08545,318,125.0
120,120,28.5,77.0,0.0,2021-01,20.97,13.698771,8.79,-0.7211724,990.08545,232,75.0
120,120,28.5,77.0,0.0,2021-01,20.97,13.698771,8.79,-0.7211724,990.08545,274,105.0
120,120,28.5,77.0,0.0,2021-01,20.97,13.698771,8.79,-0.7211724,990.08545,318,125.0
121,121,28.5,77.1,0.0,2021-01,16.19,13.740078,8.82,-0.7231884,988.9449,89,55.0
121,121,28.5,77.1,0.0,2021-01,16.19,13.740078,8.82,-0.7231884,988.9449,173,100.0
121,121,28.5,77.1,0.0,2021-01,16.19,13.740078,8.82,-0.7231884,988.9449,191,20.0
121,121,28.5,77.1,0.0,2021-01,16.19,13.740078,8.82,-0.7231884,988.9449,289,65.0
121,121,28.5,77.1,0.0,2021-01,16.19,13.740078,8.82,-0.7231884,988.9449,295,100.0
121,121,28.5,77.1,0.0,2021-01,16.19,13.740078,8.82,-0.7231884,988.9449,346,43.0
122,122,28.5,77.1,0.0,2021-01,16.95,13.740078,8.82,-0.7231884,988.9449,89,55.0
122,122,28.5,77.1,0.0,2021-01,16.95,13.740078,8.82,-0.7231884,988.9449,173,100.0
122,122,28.5,77.1,0.0,2021-01,16.95,13.740078,8.82,-0.7231884,988.9449,191,20.0
122,122,28.5,77.1,0.0,2021-01,16.95,13.740078,8.82,-0.7231884,988.9449,289,65.0
122,122,28.5,77.1,0.0,2021-01,16.95,13.740078,8.82,-0.7231884,988.9449,295,100.0
122,122,28.5,77.1,0.0,2021-01,16.95,13.740078,8.82,-0.7231884,988.9449,346,43.0
123,123,28.5,77.1,0.0,2021-01,3.85,13.740078,8.82,-0.7231884,988.9449,89,55.0
123,123,28.5,77.1,0.0,2021-01,3.85,13.740078,8.82,-0.7231884,988.9449,173,100.0
123,123,28.5,77.1,0.0,2021-01,3.85,13.740078,8.82,-0.7231884,988.9449,191,20.0
123,123,28.5,77.1,0.0,2021-01,3.85,13.740078,8.82,-0.7231884,988.9449,289,65.0
123,123,28.5,77.1,0.0,2021-01,3.85,13.740078,8.82,-0.7231884,988.9449,295,100.0
123,123,28.5,77.1,0.0,2021-01,3.85,13.740078,8.82,-0.7231884,988.9449,346,43.0
124,124,28.5,77.1,0.0,2021-01,47.6,13.740078,8.82,-0.7231884,988.9449,89,55.0
124,124,28.5,77.1,0.0,2021-01,47.6,13.740078,8.82,-0.7231884,988.9449,173,100.0
124,124,28.5,77.1,0.0,2021-01,47.6,13.740078,8.82,-0.7231884,988.9449,191,20.0
124,124,28.5,77.1,0.0,2021-01,47.6,13.740078,8.82,-0.7231884,988.9449,289,65.0
124,124,28.5,77.1,0.0,2021-01,47.6,13.740078,8.82,-0.7231884,988.9449,295,100.0
124,124,28.5,77.1,0.0,2021-01,47.6,13.740078,8.82,-0.7231884,988.9449,346,43.0
125,125,28.5,77.1,0.0,2021-01,15.68,13.740078,8.82,-0.7231884,988.9449,89,55.0
125,125,28.5,77.1,0.0,2021-01,15.68,13.740078,8.82,-0.7231884,988.9449,173,100.0
125,125,28.5,77.1,0.0,2021-01,15.68,13.740078,8.82,-0.7231884,988.9449,191,20.0
125,125,28.5,77.1,0.0,2021-01,15.68,13.740078,8.82,-0.7231884,988.9449,289,65.0
125,125,28.5,77.1,0.0,2021-01,15.68,13.740078,8.82,-0.7231884,988.9449,295,100.0
125,125,28.5,77.1,0.0,2021-01,15.68,13.740078,8.82,-0.7231884,988.9449,346,43.0
126,126,28.5,77.1,0.0,2021-01,31.91,13.740078,8.82,-0.7231884,988.9449,89,55.0
126,126,28.5,77.1,0.0,2021-01,31.91,13.740078,8.82,-0.7231884,988.9449,173,100.0
126,126,28.5,77.1,0.0,2021-01,31.91,13.740078,8.82,-0.7231884,988.9449,191,20.0
126,126,28.5,77.1,0.0,2021-01,31.91,13.740078,8.82,-0.7231884,988.9449,289,65.0
126,126,28.5,77.1,0.0,2021-01,31.91,13.740078,8.82,-0.7231884,988.9449,295,100.0
126,126,28.5,77.1,0.0,2021-01,31.91,13.740078,8.82,-0.7231884,988.9449,346,43.0
127,127,28.5,77.2,0.0,2021-01,44.82,13.763745,8.88,-0.73371303,990.046,155,94.5
127,127,28.5,77.2,0.0,2021-01,44.82,13.763745,8.88,-0.73371303,990.046,223,104.0
127,127,28.5,77.2,0.0,2021-01,44.82,13.763745,8.88,-0.73371303,990.046,356,12.0
127,127,28.5,77.2,0.0,2021-01,44.82,13.763745,8.88,-0.73371303,990.046,378,20.0
127,127,28.5,77.2,0.0,2021-01,44.82,13.763745,8.88,-0.73371303,990.046,388,50.0
128,128,28.5,77.2,0.0,2021-01,28.89,13.763745,8.88,-0.73371303,990.046,155,94.5
128,128,28.5,77.2,0.0,2021-01,28.89,13.763745,8.88,-0.73371303,990.046,223,104.0
128,128,28.5,77.2,0.0,2021-01,28.89,13.763745,8.88,-0.73371303,990.046,356,12.0
128,128,28.5,77.2,0.0,2021-01,28.89,13.763745,8.88,-0.73371303,990.046,378,20.0
128,128,28.5,77.2,0.0,2021-01,28.89,13.763745,8.88,-0.73371303,990.046,388,50.0
129,129,28.5,77.2,0.0,2021-01,3.92,13.763745,8.88,-0.73371303,990.046,155,94.5
129,129,28.5,77.2,0.0,2021-01,3.92,13.763745,8.88,-0.73371303,990.046,223,104.0
129,129,28.5,77.2,0.0,2021-01,3.92,13.763745,8.88,-0.73371303,990.046,356,12.0
129,129,28.5,77.2,0.0,2021-01,3.92,13.763745,8.88,-0.73371303,990.046,378,20.0
129,129,28.5,77.2,0.0,2021-01,3.92,13.763745,8.88,-0.73371303,990.046,388,50.0
130,130,28.5,77.3,0.0,2021-01,8.2,13.756496,8.99,-0.66019785,991.4758,99,75.0
130,130,28.5,77.3,0.0,2021-01,8.2,13.756496,8.99,-0.66019785,991.4758,336,45.0
131,131,28.5,77.3,0.0,2021-01,10.45,13.756496,8.99,-0.66019785,991.4758,99,75.0
131,131,28.5,77.3,0.0,2021-01,10.45,13.756496,8.99,-0.66019785,991.4758,336,45.0
132,132,28.4,77.1,0.0,2021-01,54.0,13.806959,8.63,-0.66125774,986.8163,0,65.0
132,132,28.4,77.1,0.0,2021-01,54.0,13.806959,8.63,-0.66125774,986.8163,39,100.0
132,132,28.4,77.1,0.0,2021-01,54.0,13.806959,8.63,-0.66125774,986.8163,48,82.0
132,132,28.4,77.1,0.0,2021-01,54.0,13.806959,8.63,-0.66125774,986.8163,71,90.0
133,133,28.4,77.1,0.0,2021-01,41.99,13.806959,8.63,-0.66125774,986.8163,0,65.0
133,133,28.4,77.1,0.0,2021-01,41.99,13.806959,8.63,-0.66125774,986.8163,39,100.0
133,133,28.4,77.1,0.0,2021-01,41.99,13.806959,8.63,-0.66125774,986.8163,48,82.0
133,133,28.4,77.1,0.0,2021-01,41.99,13.806959,8.63,-0.66125774,986.8163,71,90.0
134,134,28.4,77.1,0.0,2021-01,65.47,13.806959,8.63,-0.66125774,986.8163,0,65.0
134,134,28.4,77.1,0.0,2021-01,65.47,13.806959,8.63,-0.66125774,986.8163,39,100.0
134,134,28.4,77.1,0.0,2021-01,65.47,13.806959,8.63,-0.66125774,986.8163,48,82.0
